pickup_location_id,hour,day_of_week,is_weekend,ride_count
148,16,1,0,23
148,16,2,0,33
148,16,3,0,24
148,16,4,0,28
148,16,5,1,74
148,16,6,1,73
148,17,0,0,41
148,17,1,0,32
148,17,2,0,29
148,17,3,0,29
148,17,4,0,37
148,17,5,1,71
148,17,6,1,57
148,18,0,0,31
148,18,1,0,48
148,18,2,0,49
148,18,3,0,57
148,18,4,0,57
148,18,5,1,88
148,18,6,1,65
148,19,0,0,29
148,19,1,0,44
148,19,2,0,53
148,19,3,0,71
148,19,4,0,70
148,19,5,1,96
148,19,6,1,58
148,20,0,0,48
148,20,1,0,66
148,20,2,0,72
148,20,3,0,95
148,20,4,0,100
148,20,5,1,99
148,20,6,1,57
148,21,0,0,40
148,21,1,0,65
148,21,2,0,76
148,21,3,0,118
148,21,4,0,110
148,21,5,1,140
148,21,6,1,56
148,22,0,0,47
148,22,1,0,83
148,22,2,0,103
148,22,3,0,136
148,22,4,0,161
148,22,5,1,193
148,22,6,1,53
148,23,0,0,24
148,23,1,0,61
148,23,2,0,81
148,23,3,0,136
148,23,4,0,227
148,23,5,1,286
148,23,6,1,54
149,4,2,0,1
149,5,1,0,1
149,5,3,0,1
149,5,5,1,1
149,6,1,0,1
149,6,4,0,1
149,8,3,0,1
149,8,4,0,2
149,9,0,0,1
149,9,1,0,1
149,9,2,0,1
149,9,3,0,1
149,9,4,0,1
149,10,1,0,1
149,10,4,0,1
149,11,0,0,2
149,11,1,0,1
149,11,2,0,1
149,11,3,0,3
149,11,4,0,1
149,11,5,1,2
149,12,0,0,1
149,12,3,0,1
149,12,4,0,1
149,13,0,0,1
149,13,1,0,1
149,13,3,0,1
149,13,4,0,1
149,14,1,0,1
149,15,0,0,1
149,15,4,0,1
149,16,0,0,1
149,17,1,0,1
149,18,4,0,1
149,20,2,0,1
150,5,0,0,1
150,7,0,0,1
150,8,2,0,1
150,10,1,0,1
150,11,3,0,1
150,12,2,0,1
150,12,3,0,1
150,12,4,0,1
150,13,0,0,1
150,13,3,0,1
150,15,3,0,2
150,16,0,0,1
150,17,1,0,1
150,19,4,0,1
151,0,0,0,11
151,0,1,0,2
151,0,2,0,4
151,0,3,0,3
151,0,4,0,4
151,0,5,1,12
151,0,6,1,18
151,1,0,0,9
151,1,1,0,1
151,1,2,0,3
151,1,3,0,2
151,1,4,0,2
151,1,5,1,5
151,1,6,1,8
151,2,0,0,7
151,2,2,0,1
151,2,3,0,2
151,2,5,1,2
151,2,6,1,8
151,3,0,0,2
151,3,1,0,2
151,3,2,0,2
151,3,5,1,1
151,3,6,1,1
151,4,0,0,3
151,4,1,0,3
151,4,2,0,1
151,4,3,0,3
151,4,4,0,5
151,4,5,1,2
151,4,6,1,3
151,5,0,0,5
151,5,1,0,6
151,5,2,0,11
151,5,3,0,7
151,5,4,0,8
151,5,5,1,2
151,5,6,1,1
151,6,0,0,13
151,6,1,0,16
151,6,2,0,26
151,6,3,0,31
151,6,4,0,33
151,6,5,1,16
151,6,6,1,9
151,7,0,0,53
151,7,1,0,67
151,7,2,0,89
151,7,3,0,83
151,7,4,0,62
151,7,5,1,40
151,7,6,1,12
151,8,0,0,74
151,8,1,0,75
151,8,2,0,103
151,8,3,0,104
151,8,4,0,92
151,8,5,1,47
151,8,6,1,27
151,9,0,0,69
151,9,1,0,76
151,9,2,0,82
151,9,3,0,98
151,9,4,0,63
151,9,5,1,67
151,9,6,1,61
151,10,0,0,81
151,10,1,0,60
151,10,2,0,68
151,10,3,0,81
151,10,4,0,95
151,10,5,1,90
151,10,6,1,84
151,11,0,0,68
151,11,1,0,65
151,11,2,0,81
151,11,3,0,73
151,11,4,0,84
151,11,5,1,105
151,11,6,1,70
151,12,0,0,63
151,12,1,0,74
151,12,2,0,81
151,12,3,0,73
151,12,4,0,72
151,12,5,1,91
151,12,6,1,78
151,13,0,0,63
151,13,1,0,83
151,13,2,0,73
151,13,3,0,71
151,13,4,0,75
151,13,5,1,102
151,13,6,1,73
151,14,0,0,48
151,14,1,0,74
151,14,2,0,67
151,14,3,0,93
151,14,4,0,67
151,14,5,1,88
151,14,6,1,104
151,15,0,0,76
151,15,1,0,73
151,15,2,0,73
151,15,3,0,59
151,15,4,0,75
151,15,5,1,94
151,15,6,1,64
151,16,0,0,55
151,16,1,0,49
151,16,2,0,63
151,16,3,0,65
151,16,4,0,77
151,16,5,1,71
151,16,6,1,64
151,17,0,0,53
151,17,1,0,71
151,17,2,0,60
151,17,3,0,105
151,17,4,0,89
151,17,5,1,94
151,17,6,1,61
151,18,0,0,65
151,18,1,0,72
151,18,2,0,92
151,18,3,0,85
151,18,4,0,83
151,18,5,1,80
151,18,6,1,78
151,19,0,0,58
151,19,1,0,46
151,19,2,0,45
151,19,3,0,50
151,19,4,0,65
151,19,5,1,79
151,19,6,1,37
151,20,0,0,30
151,20,1,0,37
151,20,2,0,45
151,20,3,0,52
151,20,4,0,63
151,20,5,1,56
151,20,6,1,32
151,21,0,0,15
151,21,1,0,25
151,21,2,0,26
151,21,3,0,27
151,21,4,0,34
151,21,5,1,41
151,21,6,1,21
151,22,0,0,15
151,22,1,0,15
151,22,2,0,20
151,22,3,0,20
151,22,4,0,43
151,22,5,1,40
151,22,6,1,21
151,23,0,0,4
151,23,1,0,2
151,23,2,0,10
151,23,3,0,20
151,23,4,0,24
151,23,5,1,25
151,23,6,1,12
152,0,0,0,2
152,0,1,0,1
152,0,5,1,2
152,0,6,1,3
152,1,2,0,1
152,1,4,0,1
152,1,5,1,2
152,1,6,1,1
152,2,4,0,1
152,2,5,1,1
152,2,6,1,1
152,4,4,0,1
152,4,6,1,2
152,5,0,0,1
152,5,2,0,1
152,5,3,0,1
152,5,6,1,1
152,6,0,0,3
152,6,1,0,2
152,6,2,0,2
152,6,3,0,2
152,6,4,0,2
152,6,5,1,3
152,6,6,1,1
152,7,0,0,5
152,7,1,0,5
152,7,2,0,7
152,7,3,0,12
152,7,4,0,3
152,7,5,1,2
152,7,6,1,1
152,8,0,0,5
152,8,1,0,12
152,8,2,0,12
152,8,3,0,5
152,8,4,0,5
152,8,5,1,2
152,8,6,1,1
152,9,0,0,2
152,9,1,0,1
152,9,2,0,4
152,9,3,0,3
152,9,4,0,3
152,9,5,1,2
152,9,6,1,4
152,10,0,0,1
152,10,1,0,1
152,10,2,0,2
152,10,3,0,3
152,10,4,0,2
152,10,5,1,3
152,10,6,1,5
152,11,0,0,4
152,11,1,0,3
152,11,2,0,4
152,11,3,0,4
152,11,4,0,4
152,11,5,1,5
152,11,6,1,3
152,12,0,0,9
152,12,1,0,3
152,12,2,0,4
152,12,3,0,3
152,12,4,0,5
152,12,5,1,7
152,12,6,1,3
152,13,0,0,3
152,13,1,0,6
152,13,2,0,6
152,13,3,0,4
152,13,4,0,5
152,13,5,1,3
152,13,6,1,1
152,14,0,0,3
152,14,1,0,5
152,14,2,0,5
152,14,3,0,4
152,14,4,0,4
152,14,5,1,2
152,14,6,1,2
152,15,0,0,3
152,15,1,0,1
152,15,2,0,2
152,15,3,0,7
152,15,4,0,6
152,15,5,1,10
152,15,6,1,4
152,16,0,0,3
152,16,1,0,2
152,16,2,0,3
152,16,3,0,8
152,16,4,0,4
152,16,5,1,6
152,16,6,1,2
152,17,0,0,6
152,17,1,0,2
152,17,2,0,9
152,17,3,0,7
152,17,4,0,6
152,17,5,1,4
152,17,6,1,1
152,18,0,0,3
152,18,1,0,5
152,18,2,0,9
152,18,3,0,9
152,18,4,0,7
152,18,5,1,3
152,18,6,1,3
152,19,0,0,4
152,19,1,0,3
152,19,2,0,7
152,19,3,0,3
152,19,4,0,6
152,19,5,1,5
152,19,6,1,2
152,20,0,0,4
152,20,1,0,2
152,20,2,0,1
152,20,3,0,4
152,20,4,0,3
152,20,5,1,2
152,21,0,0,1
152,21,1,0,1
152,21,2,0,2
152,21,4,0,1
152,21,6,1,1
152,22,0,0,2
152,22,1,0,2
152,22,2,0,1
152,22,3,0,4
152,22,5,1,1
152,22,6,1,3
152,23,0,0,2
152,23,1,0,1
152,23,3,0,1
152,23,4,0,1
152,23,5,1,4
152,23,6,1,1
153,4,1,0,1
153,6,0,0,1
153,7,2,0,1
153,7,4,0,1
153,8,1,0,1
153,8,3,0,1
153,9,6,1,1
153,10,0,0,2
153,10,3,0,1
153,10,5,1,1
153,10,6,1,1
153,11,4,0,1
153,14,0,0,1
153,17,2,0,1
153,17,5,1,1
153,18,2,0,1
154,1,5,1,1
154,2,1,0,1
154,6,5,1,1
154,7,1,0,1
154,8,5,1,1
154,9,3,0,1
154,10,5,1,1
154,11,6,1,1
154,12,2,0,1
154,13,3,0,1
154,18,5,1,1
154,22,1,0,1
154,23,0,0,1
154,23,2,0,1
154,23,5,1,1
155,5,0,0,1
155,5,1,0,1
155,6,0,0,2
155,6,2,0,1
155,6,4,0,1
155,7,0,0,1
155,7,2,0,2
155,7,3,0,1
155,7,4,0,3
155,8,1,0,2
155,8,2,0,2
155,8,4,0,4
155,9,2,0,1
155,9,3,0,1
155,9,4,0,2
155,9,5,1,2
155,10,2,0,1
155,10,3,0,2
155,10,4,0,2
155,10,6,1,2
155,11,0,0,3
155,11,1,0,1
155,11,2,0,1
155,11,3,0,1
155,11,5,1,1
155,12,0,0,2
155,12,3,0,2
155,12,5,1,1
155,13,0,0,1
155,13,1,0,1
155,13,2,0,3
155,13,3,0,1
155,13,4,0,2
155,14,0,0,1
155,14,1,0,2
155,14,3,0,1
155,14,4,0,1
155,14,6,1,1
155,15,0,0,1
155,15,2,0,1
155,16,0,0,1
155,16,2,0,1
155,17,0,0,1
155,18,0,0,1
155,18,3,0,1
155,19,1,0,1
155,19,6,1,1
155,20,6,1,1
155,21,1,0,1
155,22,3,0,1
157,0,0,0,1
157,0,4,0,2
157,2,2,0,1
157,2,5,1,1
157,2,6,1,1
157,3,5,1,3
157,3,6,1,3
157,4,5,1,2
157,4,6,1,4
157,5,1,0,1
157,5,2,0,1
157,5,5,1,2
157,5,6,1,3
157,6,3,0,2
157,6,5,1,1
157,6,6,1,2
157,7,1,0,2
157,7,2,0,2
157,7,3,0,3
157,7,5,1,3
157,7,6,1,1
157,8,0,0,1
157,8,2,0,3
157,8,3,0,1
157,8,4,0,2
157,8,5,1,2
157,8,6,1,1
157,9,2,0,2
157,9,4,0,2
157,9,5,1,1
157,9,6,1,1
157,10,6,1,1
157,11,3,0,1
157,11,4,0,1
157,11,6,1,1
157,12,3,0,1
157,12,6,1,1
157,13,2,0,1
157,13,5,1,2
157,13,6,1,1
157,14,0,0,4
157,14,2,0,1
157,14,4,0,1
157,14,5,1,1
157,14,6,1,1
157,15,0,0,2
157,15,4,0,2
157,16,0,0,2
157,16,2,0,1
157,16,4,0,3
157,16,5,1,1
157,16,6,1,2
157,18,6,1,1
157,19,0,0,1
157,19,3,0,1
157,20,1,0,1
157,20,5,1,1
157,20,6,1,1
157,21,0,0,1
157,21,4,0,2
157,22,0,0,1
157,22,4,0,1
157,23,0,0,2
157,23,1,0,1
157,23,2,0,2
157,23,4,0,1
157,23,5,1,1
157,23,6,1,1
158,0,0,0,37
158,0,1,0,10
158,0,2,0,32
158,0,3,0,45
158,0,4,0,81
158,0,5,1,183
158,0,6,1,178
158,1,0,0,15
158,1,1,0,1
158,1,2,0,18
158,1,3,0,26
158,1,4,0,42
158,1,5,1,204
158,1,6,1,186
158,2,0,0,11
158,2,1,0,3
158,2,2,0,4
158,2,3,0,8
158,2,4,0,18
158,2,5,1,149
158,2,6,1,133
158,3,0,0,4
158,3,1,0,3
158,3,2,0,3
158,3,3,0,13
158,3,4,0,9
158,3,5,1,70
158,3,6,1,95
158,4,0,0,3
158,4,1,0,1
158,4,3,0,3
158,4,4,0,5
158,4,5,1,11
158,4,6,1,12
158,5,0,0,3
158,5,1,0,1
158,5,3,0,2
158,5,4,0,1
158,5,5,1,3
158,5,6,1,2
158,6,0,0,3
158,6,1,0,2
158,6,2,0,5
158,6,3,0,6
158,6,4,0,4
158,6,6,1,3
158,7,0,0,14
158,7,1,0,24
158,7,2,0,19
158,7,3,0,21
158,7,4,0,20
158,7,5,1,2
158,7,6,1,5
158,8,0,0,24
158,8,1,0,25
158,8,2,0,32
158,8,3,0,38
158,8,4,0,26
158,8,5,1,10
158,8,6,1,12
158,9,0,0,24
158,9,1,0,32
158,9,2,0,34
158,9,3,0,38
158,9,4,0,34
158,9,5,1,18
158,9,6,1,21
158,10,0,0,23
158,10,1,0,32
158,10,2,0,45
158,10,3,0,37
158,10,4,0,34
158,10,5,1,23
158,10,6,1,30
158,11,0,0,25
158,11,1,0,36
158,11,2,0,55
158,11,3,0,41
158,11,4,0,33
158,11,5,1,53
158,11,6,1,39
158,12,0,0,29
158,12,1,0,30
158,12,2,0,49
158,12,3,0,37
158,12,4,0,36
158,12,5,1,49
158,12,6,1,55
158,13,0,0,33
158,13,1,0,37
158,13,2,0,43
158,13,3,0,50
158,13,4,0,47
158,13,5,1,78
158,13,6,1,61
158,14,0,0,54
158,14,1,0,42
158,14,2,0,57
158,14,3,0,50
158,14,4,0,48
158,14,5,1,93
158,14,6,1,74
158,15,0,0,44
158,15,1,0,61
158,15,2,0,56
158,15,3,0,67
158,15,4,0,65
158,15,5,1,84
158,15,6,1,71
158,16,0,0,49
158,16,1,0,48
158,16,2,0,63
158,16,3,0,56
158,16,4,0,75
158,16,5,1,97
158,16,6,1,79
158,17,0,0,45
158,17,1,0,45
158,17,2,0,59
158,17,3,0,76
158,17,4,0,79
158,17,5,1,117
158,17,6,1,68
158,18,0,0,56
158,18,1,0,68
158,18,2,0,78
158,18,3,0,85
158,18,4,0,96
158,18,5,1,101
158,18,6,1,88
158,19,0,0,47
158,19,1,0,65
158,19,2,0,71
158,19,3,0,77
158,19,4,0,86
158,19,5,1,99
158,19,6,1,61
158,20,0,0,56
158,20,1,0,65
158,20,2,0,61
158,20,3,0,72
158,20,4,0,105
158,20,5,1,112
158,20,6,1,62
158,21,0,0,50
158,21,1,0,69
158,21,2,0,71
158,21,3,0,117
158,21,4,0,127
158,21,5,1,135
158,21,6,1,57
158,22,0,0,49
158,22,1,0,61
158,22,2,0,100
158,22,3,0,111
158,22,4,0,137
158,22,5,1,139
158,22,6,1,41
158,23,0,0,29
158,23,1,0,57
158,23,2,0,62
158,23,3,0,81
158,23,4,0,162
158,23,5,1,151
158,23,6,1,26
159,0,2,0,1
159,0,5,1,1
159,4,2,0,1
159,5,2,0,1
159,5,4,0,1
159,5,5,1,1
159,6,0,0,1
159,6,1,0,1
159,6,2,0,3
159,6,3,0,1
159,6,4,0,1
159,7,0,0,1
159,7,1,0,1
159,8,1,0,2
159,8,2,0,1
159,8,4,0,1
159,8,5,1,2
159,9,1,0,2
159,9,3,0,2
159,9,4,0,2
159,9,5,1,2
159,9,6,1,1
159,10,0,0,1
159,10,3,0,2
159,10,5,1,1
159,10,6,1,1
159,11,3,0,1
159,11,4,0,3
159,12,2,0,2
159,13,1,0,1
159,13,2,0,3
159,13,3,0,1
159,13,4,0,2
159,14,3,0,1
159,15,0,0,1
159,15,3,0,1
159,15,4,0,1
159,15,5,1,1
159,16,2,0,2
159,16,3,0,2
159,16,4,0,1
159,17,1,0,1
159,17,2,0,1
159,17,4,0,2
159,17,6,1,1
159,18,2,0,1
159,18,3,0,1
159,22,3,0,1
159,23,2,0,1
160,2,4,0,1
160,4,2,0,1
160,8,2,0,1
160,8,4,0,2
160,9,4,0,1
160,10,1,0,1
160,11,0,0,2
160,11,2,0,1
160,11,5,1,1
160,12,1,0,1
160,12,2,0,1
160,12,3,0,2
160,12,5,1,1
160,13,0,0,1
160,13,2,0,1
160,14,6,1,1
160,15,0,0,1
160,16,4,0,1
160,16,6,1,1
160,17,5,1,1
160,21,4,0,1
161,0,0,0,55
161,0,1,0,49
161,0,2,0,69
161,0,3,0,89
161,0,4,0,134
161,0,5,1,106
161,0,6,1,149
161,1,0,0,31
161,1,1,0,15
161,1,2,0,30
161,1,3,0,34
161,1,4,0,49
161,1,5,1,40
161,1,6,1,79
161,2,0,0,23
161,2,1,0,8
161,2,2,0,16
161,2,3,0,16
161,2,4,0,21
161,2,5,1,22
161,2,6,1,31
161,3,0,0,12
161,3,1,0,5
161,3,2,0,3
161,3,3,0,10
161,3,4,0,13
161,3,5,1,12
161,3,6,1,10
161,4,0,0,12
161,4,1,0,7
161,4,2,0,10
161,4,3,0,9
161,4,4,0,12
161,4,5,1,10
161,4,6,1,17
161,5,0,0,16
161,5,1,0,14
161,5,2,0,15
161,5,3,0,18
161,5,4,0,21
161,5,5,1,11
161,5,6,1,14
161,6,0,0,48
161,6,1,0,56
161,6,2,0,57
161,6,3,0,56
161,6,4,0,51
161,6,5,1,31
161,6,6,1,37
161,7,0,0,94
161,7,1,0,147
161,7,2,0,138
161,7,3,0,130
161,7,4,0,103
161,7,5,1,37
161,7,6,1,48
161,8,0,0,168
161,8,1,0,203
161,8,2,0,217
161,8,3,0,218
161,8,4,0,158
161,8,5,1,79
161,8,6,1,90
161,9,0,0,199
161,9,1,0,284
161,9,2,0,285
161,9,3,0,322
161,9,4,0,202
161,9,5,1,127
161,9,6,1,130
161,10,0,0,266
161,10,1,0,296
161,10,2,0,359
161,10,3,0,351
161,10,4,0,259
161,10,5,1,200
161,10,6,1,220
161,11,0,0,312
161,11,1,0,389
161,11,2,0,420
161,11,3,0,436
161,11,4,0,349
161,11,5,1,292
161,11,6,1,284
161,12,0,0,333
161,12,1,0,400
161,12,2,0,492
161,12,3,0,473
161,12,4,0,405
161,12,5,1,335
161,12,6,1,301
161,13,0,0,400
161,13,1,0,471
161,13,2,0,546
161,13,3,0,532
161,13,4,0,437
161,13,5,1,336
161,13,6,1,313
161,14,0,0,459
161,14,1,0,519
161,14,2,0,614
161,14,3,0,591
161,14,4,0,536
161,14,5,1,399
161,14,6,1,327
161,15,0,0,439
161,15,1,0,553
161,15,2,0,593
161,15,3,0,575
161,15,4,0,557
161,15,5,1,438
161,15,6,1,400
161,16,0,0,512
161,16,1,0,591
161,16,2,0,658
161,16,3,0,685
161,16,4,0,593
161,16,5,1,524
161,16,6,1,346
161,17,0,0,560
161,17,1,0,753
161,17,2,0,792
161,17,3,0,824
161,17,4,0,663
161,17,5,1,501
161,17,6,1,399
161,18,0,0,636
161,18,1,0,805
161,18,2,0,880
161,18,3,0,811
161,18,4,0,629
161,18,5,1,462
161,18,6,1,298
161,19,0,0,539
161,19,1,0,728
161,19,2,0,777
161,19,3,0,777
161,19,4,0,483
161,19,5,1,367
161,19,6,1,225
161,20,0,0,435
161,20,1,0,688
161,20,2,0,700
161,20,3,0,630
161,20,4,0,311
161,20,5,1,233
161,20,6,1,170
161,21,0,0,361
161,21,1,0,573
161,21,2,0,635
161,21,3,0,655
161,21,4,0,329
161,21,5,1,239
161,21,6,1,147
161,22,0,0,215
161,22,1,0,417
161,22,2,0,441
161,22,3,0,542
161,22,4,0,363
161,22,5,1,369
161,22,6,1,110
161,23,0,0,103
161,23,1,0,149
161,23,2,0,207
161,23,3,0,291
161,23,4,0,224
161,23,5,1,294
161,23,6,1,48
162,0,0,0,41
162,0,1,0,42
162,0,2,0,40
162,0,3,0,54
162,0,4,0,75
162,0,5,1,85
162,0,6,1,91
162,1,0,0,22
162,1,1,0,18
162,1,2,0,16
162,1,3,0,16
162,1,4,0,41
162,1,5,1,61
162,1,6,1,56
162,2,0,0,26
162,2,1,0,5
162,2,2,0,11
162,2,3,0,15
162,2,4,0,20
162,2,5,1,29
162,2,6,1,30
162,3,0,0,6
162,3,1,0,2
162,3,2,0,5
162,3,3,0,2
162,3,4,0,7
162,3,5,1,13
162,3,6,1,23
162,4,0,0,9
162,4,1,0,8
162,4,2,0,7
162,4,3,0,7
162,4,4,0,14
162,4,5,1,13
162,4,6,1,13
162,5,0,0,27
162,5,1,0,40
162,5,2,0,39
162,5,3,0,25
162,5,4,0,38
162,5,5,1,10
162,5,6,1,20
162,6,0,0,90
162,6,1,0,105
162,6,2,0,101
162,6,3,0,113
162,6,4,0,102
162,6,5,1,39
162,6,6,1,42
162,7,0,0,122
162,7,1,0,219
162,7,2,0,209
162,7,3,0,231
162,7,4,0,150
162,7,5,1,63
162,7,6,1,53
162,8,0,0,243
162,8,1,0,319
162,8,2,0,318
162,8,3,0,312
162,8,4,0,214
162,8,5,1,91
162,8,6,1,85
162,9,0,0,218
162,9,1,0,309
162,9,2,0,319
162,9,3,0,325
162,9,4,0,249
162,9,5,1,128
162,9,6,1,111
162,10,0,0,227
162,10,1,0,313
162,10,2,0,299
162,10,3,0,298
162,10,4,0,268
162,10,5,1,201
162,10,6,1,164
162,11,0,0,243
162,11,1,0,331
162,11,2,0,303
162,11,3,0,349
162,11,4,0,263
162,11,5,1,272
162,11,6,1,219
162,12,0,0,245
162,12,1,0,302
162,12,2,0,309
162,12,3,0,348
162,12,4,0,236
162,12,5,1,293
162,12,6,1,233
162,13,0,0,256
162,13,1,0,318
162,13,2,0,359
162,13,3,0,355
162,13,4,0,323
162,13,5,1,236
162,13,6,1,241
162,14,0,0,297
162,14,1,0,318
162,14,2,0,365
162,14,3,0,427
162,14,4,0,334
162,14,5,1,252
162,14,6,1,227
162,15,0,0,288
162,15,1,0,322
162,15,2,0,363
162,15,3,0,395
162,15,4,0,309
162,15,5,1,244
162,15,6,1,199
162,16,0,0,319
162,16,1,0,431
162,16,2,0,421
162,16,3,0,461
162,16,4,0,391
162,16,5,1,279
162,16,6,1,197
162,17,0,0,418
162,17,1,0,598
162,17,2,0,575
162,17,3,0,608
162,17,4,0,446
162,17,5,1,326
162,17,6,1,224
162,18,0,0,453
162,18,1,0,612
162,18,2,0,675
162,18,3,0,647
162,18,4,0,472
162,18,5,1,335
162,18,6,1,256
162,19,0,0,412
162,19,1,0,535
162,19,2,0,511
162,19,3,0,553
162,19,4,0,392
162,19,5,1,255
162,19,6,1,206
162,20,0,0,314
162,20,1,0,459
162,20,2,0,484
162,20,3,0,432
162,20,4,0,268
162,20,5,1,223
162,20,6,1,190
162,21,0,0,255
162,21,1,0,351
162,21,2,0,361
162,21,3,0,392
162,21,4,0,204
162,21,5,1,174
162,21,6,1,155
162,22,0,0,158
162,22,1,0,221
162,22,2,0,253
162,22,3,0,308
162,22,4,0,183
162,22,5,1,188
162,22,6,1,97
162,23,0,0,69
162,23,1,0,97
162,23,2,0,123
162,23,3,0,174
162,23,4,0,170
162,23,5,1,137
162,23,6,1,48
163,0,0,0,44
163,0,1,0,37
163,0,2,0,51
163,0,3,0,47
163,0,4,0,94
163,0,5,1,85
163,0,6,1,114
163,1,0,0,27
163,1,1,0,22
163,1,2,0,29
163,1,3,0,20
163,1,4,0,39
163,1,5,1,63
163,1,6,1,56
163,2,0,0,25
163,2,1,0,7
163,2,2,0,10
163,2,3,0,11
163,2,4,0,25
163,2,5,1,43
163,2,6,1,38
163,3,0,0,21
163,3,1,0,6
163,3,2,0,10
163,3,3,0,6
163,3,4,0,16
163,3,5,1,20
163,3,6,1,24
163,4,0,0,14
163,4,1,0,7
163,4,2,0,13
163,4,3,0,11
163,4,4,0,17
163,4,5,1,16
163,4,6,1,29
163,5,0,0,18
163,5,1,0,12
163,5,2,0,14
163,5,3,0,15
163,5,4,0,15
163,5,5,1,9
163,5,6,1,21
163,6,0,0,23
163,6,1,0,20
163,6,2,0,25
163,6,3,0,31
163,6,4,0,34
163,6,5,1,14
163,6,6,1,24
163,7,0,0,55
163,7,1,0,80
163,7,2,0,92
163,7,3,0,67
163,7,4,0,71
163,7,5,1,32
163,7,6,1,28
163,8,0,0,99
163,8,1,0,143
163,8,2,0,159
163,8,3,0,159
163,8,4,0,131
163,8,5,1,57
163,8,6,1,69
163,9,0,0,134
163,9,1,0,131
163,9,2,0,152
163,9,3,0,200
163,9,4,0,136
163,9,5,1,105
163,9,6,1,119
163,10,0,0,169
163,10,1,0,173
163,10,2,0,183
163,10,3,0,199
163,10,4,0,204
163,10,5,1,175
163,10,6,1,166
163,11,0,0,211
163,11,1,0,264
163,11,2,0,244
163,11,3,0,254
163,11,4,0,224
163,11,5,1,217
163,11,6,1,211
163,12,0,0,221
163,12,1,0,243
163,12,2,0,247
163,12,3,0,280
163,12,4,0,277
163,12,5,1,248
163,12,6,1,220
163,13,0,0,250
163,13,1,0,269
163,13,2,0,289
163,13,3,0,311
163,13,4,0,260
163,13,5,1,308
163,13,6,1,217
163,14,0,0,255
163,14,1,0,307
163,14,2,0,324
163,14,3,0,318
163,14,4,0,275
163,14,5,1,256
163,14,6,1,219
163,15,0,0,259
163,15,1,0,277
163,15,2,0,322
163,15,3,0,323
163,15,4,0,275
163,15,5,1,282
163,15,6,1,251
163,16,0,0,260
163,16,1,0,329
163,16,2,0,343
163,16,3,0,361
163,16,4,0,359
163,16,5,1,307
163,16,6,1,257
163,17,0,0,359
163,17,1,0,423
163,17,2,0,440
163,17,3,0,370
163,17,4,0,369
163,17,5,1,298
163,17,6,1,217
163,18,0,0,352
163,18,1,0,456
163,18,2,0,474
163,18,3,0,442
163,18,4,0,350
163,18,5,1,290
163,18,6,1,226
163,19,0,0,279
163,19,1,0,386
163,19,2,0,400
163,19,3,0,411
163,19,4,0,280
163,19,5,1,306
163,19,6,1,121
163,20,0,0,257
163,20,1,0,330
163,20,2,0,355
163,20,3,0,373
163,20,4,0,249
163,20,5,1,218
163,20,6,1,133
163,21,0,0,242
163,21,1,0,300
163,21,2,0,367
163,21,3,0,365
163,21,4,0,276
163,21,5,1,214
163,21,6,1,127
163,22,0,0,172
163,22,1,0,260
163,22,2,0,312
163,22,3,0,324
163,22,4,0,261
163,22,5,1,257
163,22,6,1,122
163,23,0,0,78
163,23,1,0,132
163,23,2,0,172
163,23,3,0,170
163,23,4,0,176
163,23,5,1,192
163,23,6,1,60
164,0,0,0,49
164,0,1,0,62
164,0,2,0,63
164,0,3,0,84
164,0,4,0,128
164,0,5,1,168
164,0,6,1,179
164,1,0,0,33
164,1,1,0,24
164,1,2,0,30
164,1,3,0,29
164,1,4,0,62
164,1,5,1,125
164,1,6,1,142
164,2,0,0,30
164,2,1,0,5
164,2,2,0,18
164,2,3,0,21
164,2,4,0,37
164,2,5,1,78
164,2,6,1,87
164,3,0,0,21
164,3,1,0,3
164,3,2,0,5
164,3,3,0,11
164,3,4,0,20
164,3,5,1,51
164,3,6,1,72
164,4,0,0,14
164,4,1,0,8
164,4,2,0,10
164,4,3,0,13
164,4,4,0,27
164,4,5,1,43
164,4,6,1,57
164,5,0,0,16
164,5,1,0,11
164,5,2,0,7
164,5,3,0,12
164,5,4,0,11
164,5,5,1,21
164,5,6,1,18
164,6,0,0,35
164,6,1,0,26
164,6,2,0,20
164,6,3,0,20
164,6,4,0,19
164,6,5,1,19
164,6,6,1,17
164,7,0,0,52
164,7,1,0,75
164,7,2,0,78
164,7,3,0,56
164,7,4,0,52
164,7,5,1,30
164,7,6,1,32
164,8,0,0,87
164,8,1,0,90
164,8,2,0,106
164,8,3,0,127
164,8,4,0,92
164,8,5,1,58
164,8,6,1,42
164,9,0,0,102
164,9,1,0,134
164,9,2,0,137
164,9,3,0,155
164,9,4,0,99
164,9,5,1,88
164,9,6,1,81
164,10,0,0,112
164,10,1,0,165
164,10,2,0,151
164,10,3,0,166
164,10,4,0,128
164,10,5,1,117
164,10,6,1,94
164,11,0,0,131
164,11,1,0,166
164,11,2,0,190
164,11,3,0,184
164,11,4,0,159
164,11,5,1,156
164,11,6,1,117
164,12,0,0,145
164,12,1,0,175
164,12,2,0,182
164,12,3,0,197
164,12,4,0,185
164,12,5,1,177
164,12,6,1,154
164,13,0,0,157
164,13,1,0,187
164,13,2,0,180
164,13,3,0,243
164,13,4,0,183
164,13,5,1,163
164,13,6,1,156
164,14,0,0,188
164,14,1,0,201
164,14,2,0,215
164,14,3,0,193
164,14,4,0,205
