svd_1,svd_2,color_group
0.07903880322369757,0.058058223871389626,Other Non-Cola Carbonates
0.20464799417418078,0.3975418511213418,Functional Bottled Water
0.1505100178572387,0.34388803736590845,other
0.3030664488360538,-0.09782190525015601,other
0.0876679043301647,0.06870464645074086,Other Non-Cola Carbonates
0.08686270822232767,0.014247519424362578,other
0.10536283513269047,0.06956671664405695,other
0.08129115713867058,0.09749203279429598,other
0.13061919038240044,0.31088001835531104,other
0.027263127962069696,0.00704019932134129,Liquid Concentrates
0.10729192698700271,0.0890387135259255,Other Non-Cola Carbonates
0.3557597310716677,-0.17080960376424348,Not from Concentrate 100% Juice
0.23285585739792605,-0.1055981136423576,Not from Concentrate 100% Juice
0.13220441957882162,0.2133332199225352,Functional Bottled Water
0.07737848081883011,0.009214866928951853,Energy Drinks
0.12401111604081645,0.04129868693577625,Energy Drinks
0.06034126574815834,0.049451091176692503,Other Non-Cola Carbonates
0.06342443088576018,0.10790888712334865,other
0.035200060802919264,0.02161364645911528,other
0.14765461736674718,0.32140131359931257,other
0.14230638032296256,0.3504090360707061,other
0.3372705367759979,-0.16956480840402796,Not from Concentrate 100% Juice
0.0993026498560998,0.004090920996065176,Energy Drinks
0.03466369652393848,0.02460589522033725,other
0.5112365725061012,-0.26110893930420165,Not from Concentrate 100% Juice
0.12056431739190156,0.28952581101138597,other
0.17842762980456733,0.2745423028434396,other
0.38156228302963524,-0.1595538965659623,Juice Drinks (up to 24% Juice)
0.31577527958490476,-0.1673017648363974,Not from Concentrate 100% Juice
0.41332735415395266,-0.21986801890881708,Not from Concentrate 100% Juice
0.46529965558170355,-0.21648248865246858,Not from Concentrate 100% Juice
0.15033815580954396,0.3463563019683278,other
0.16656292333256392,0.4259876888813113,other
0.11275222602353804,0.08406612353083538,other
0.07654557403087929,0.039371516451181456,other
0.17381405513279805,0.3628791266580428,other
0.10216283528516408,0.07045223807802084,other
0.19793589998738684,0.36224305188419287,other
0.052394847793335315,0.09726417894568531,other
0.0238873859646099,0.00856720046638062,RTD Coffee
0.10164448719292274,-0.006608918940634241,other
0.11505794657567012,0.09859284153371303,Other Non-Cola Carbonates
0.022988397027638104,0.008068830964047789,RTD Coffee
0.3569939259658754,-0.18441745952967922,other
0.3450839916943656,-0.1688071002776965,Not from Concentrate 100% Juice
0.030034718928633065,0.014957026295048113,RTD Coffee
0.07272070585690207,0.04582500907523112,other
0.038157356036161535,0.02073542480912305,RTD Coffee
0.2131421337807305,0.4072103827348178,other
0.12844728850979942,0.09249095043205542,other
0.097559332610796,0.07870086508995452,Other Non-Cola Carbonates
0.26146366708978624,-0.13584931491918598,Not from Concentrate 100% Juice
0.2671361915446932,-0.08101985246830863,other
0.16038327789660467,0.3967709803791716,Functional Bottled Water
0.07801559094632891,0.06500664023000315,Other Non-Cola Carbonates
0.055401827695632386,0.039169408748310465,other
0.21918374774028612,0.47360097964641373,Functional Bottled Water
0.3070360939448194,-0.11184744549020305,other
0.10209180567129618,0.2487835793883484,other
0.26932683085624665,-0.09747905354339205,Not from Concentrate 100% Juice
0.3160477074204207,-0.11464841495849115,Juice Drinks (up to 24% Juice)
0.06509001111583447,0.05208476435752742,Other Non-Cola Carbonates
0.06943910929486283,0.04283175072340277,RTD Coffee
0.053331422637145125,0.0020866145799502277,Energy Drinks
0.05987040373708426,0.034569814771129005,RTD Coffee
0.0614486923106646,0.04567778988092266,other
0.33835824808927845,-0.1570241870796456,Not from Concentrate 100% Juice
0.06839718110288623,0.054798754879196915,other
0.05684774659713074,-0.0013170941257795422,Powder Concentrates
0.03029394954088787,0.02065425739903253,other
